id,number_of_suggestions,number_of_plans,number_of_accept,number_of_accept_2,mobile_plan
2009.0,6,4,1.0,1,DATACALL
2011.0,4,3,1.0,1,DATAGOLD
2012.0,4,3,1.0,1,DATAGOLD
2013.0,5,4,0.0,0,Unknown
2014.0,5,5,1.0,1,DATAGOLD
2015.0,5,3,0.0,0,Unknown
2016.0,2,2,1.0,1,SOCIALMEDIAGOLD
2017.0,2,1,0.0,0,Unknown
2018.0,5,4,0.0,0,Unknown
2019.0,5,5,0.0,0,Unknown
2020.0,2,2,1.0,1,SOCIALMEDIAGOLD
2022.0,3,3,1.0,1,SOCIALMEDIA
2023.0,5,4,0.0,0,Unknown
2025.0,2,2,0.0,0,Unknown
2027.0,1,1,0.0,0,Unknown
2028.0,5,3,1.0,1,DATASILVER
2029.0,3,2,0.0,0,Unknown
2030.0,5,4,1.0,1,SOCIALMEDIAGOLD
2031.0,7,4,3.0,1,DATAGOLD
2033.0,2,2,1.0,1,SOCIALMEDIAGOLD
2034.0,4,3,2.0,1,DATASILVER
2035.0,5,4,0.0,0,Unknown
2038.0,1,1,0.0,0,Unknown
2041.0,4,4,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
2042.0,2,1,0.0,0,Unknown
2043.0,5,4,1.0,1,SOCIALMEDIA
2044.0,1,1,1.0,1,DATASILVER
2045.0,3,3,1.0,1,SOCIALMEDIAGOLD
2046.0,3,3,1.0,1,SOCIALMEDIA
2048.0,5,3,2.0,1,DATAGOLD
2049.0,4,1,1.0,1,DATACALL
2050.0,2,2,2.0,2,"SOCIALMEDIAGOLD, DATASILVER"
2053.0,6,3,1.0,1,SOCIALMEDIAGOLD
2057.0,2,1,0.0,0,Unknown
2058.0,5,4,0.0,0,Unknown
2060.0,2,1,0.0,0,Unknown
2062.0,1,1,1.0,1,DATACALL
2065.0,6,4,2.0,1,SOCIALMEDIAGOLD
2066.0,4,2,0.0,0,Unknown
2067.0,5,4,0.0,0,Unknown
2068.0,4,2,1.0,1,SOCIALMEDIA
2069.0,4,4,1.0,1,DATAGOLD
2070.0,4,4,1.0,1,SOCIALMEDIA
2076.0,4,3,1.0,1,SOCIALMEDIA
2083.0,3,2,0.0,0,Unknown
2084.0,4,3,1.0,1,DATAGOLD
2085.0,5,4,1.0,1,SOCIALMEDIA
2088.0,2,1,1.0,1,DATAGOLD
2089.0,1,1,1.0,1,DATAGOLD
2094.0,7,3,1.0,1,SOCIALMEDIAGOLD
2096.0,3,2,0.0,0,Unknown
2097.0,3,3,0.0,0,Unknown
2098.0,2,2,1.0,1,SOCIALMEDIAGOLD
2103.0,4,4,2.0,1,SOCIALMEDIA
2105.0,5,4,0.0,0,Unknown
2108.0,4,4,0.0,0,Unknown
2109.0,4,3,0.0,0,Unknown
2110.0,3,3,1.0,1,SOCIALMEDIA
2112.0,5,4,1.0,1,SOCIALMEDIAGOLD
2113.0,6,4,1.0,1,DATAGOLD
2115.0,5,4,0.0,0,Unknown
2116.0,5,3,3.0,1,SOCIALMEDIA
2117.0,2,2,1.0,1,DATASILVER
2118.0,4,3,1.0,1,SOCIALMEDIA
2119.0,4,4,0.0,0,Unknown
2120.0,6,4,1.0,1,DATACALL
2123.0,4,2,3.0,2,"DATASILVER, DATAGOLD"
2125.0,3,3,0.0,0,Unknown
2127.0,3,3,0.0,0,Unknown
2128.0,3,3,1.0,1,SOCIALMEDIAGOLD
2130.0,6,5,1.0,1,SOCIALMEDIAGOLD
2132.0,4,3,1.0,1,SOCIALMEDIAGOLD
2134.0,6,4,1.0,1,SOCIALMEDIA
2135.0,4,3,0.0,0,Unknown
2136.0,3,3,1.0,1,SOCIALMEDIAGOLD
2138.0,5,3,0.0,0,Unknown
2140.0,5,3,1.0,1,DATACALL
2141.0,4,3,0.0,0,Unknown
2142.0,3,2,1.0,1,DATASILVER
2143.0,5,4,0.0,0,Unknown
2144.0,5,4,1.0,1,DATAGOLD
2145.0,2,2,0.0,0,Unknown
2147.0,4,3,0.0,0,Unknown
2148.0,4,1,1.0,1,SOCIALMEDIAGOLD
2154.0,3,3,0.0,0,Unknown
2155.0,4,2,0.0,0,Unknown
2156.0,3,3,0.0,0,Unknown
2157.0,4,4,0.0,0,Unknown
2158.0,4,3,1.0,1,DATAGOLD
2159.0,3,2,1.0,1,SOCIALMEDIAGOLD
2160.0,5,4,1.0,1,DATAGOLD
2163.0,3,3,0.0,0,Unknown
2164.0,3,3,0.0,0,Unknown
2165.0,4,4,0.0,0,Unknown
2166.0,4,2,2.0,1,SOCIALMEDIAGOLD
2170.0,6,4,0.0,0,Unknown
2171.0,4,3,0.0,0,Unknown
2172.0,5,4,1.0,1,SOCIALMEDIAGOLD
2174.0,2,2,1.0,1,SOCIALMEDIA
2176.0,4,4,1.0,1,SOCIALMEDIA
2177.0,6,3,0.0,0,Unknown
2180.0,5,4,1.0,1,DATASILVER
2181.0,4,4,0.0,0,Unknown
2182.0,2,2,1.0,1,SOCIALMEDIA
2184.0,5,4,2.0,2,"DATASILVER, DATACALL"
2185.0,6,5,1.0,1,DATASILVER
2186.0,4,4,0.0,0,Unknown
2187.0,9,4,2.0,1,DATACALL
2189.0,5,4,2.0,2,"SOCIALMEDIA, DATACALL"
2190.0,6,3,0.0,0,Unknown
2191.0,2,2,0.0,0,Unknown
2192.0,7,4,2.0,1,SOCIALMEDIA
2194.0,6,4,0.0,0,Unknown
2195.0,5,3,0.0,0,Unknown
2196.0,3,2,2.0,1,DATAGOLD
2198.0,2,2,0.0,0,Unknown
2199.0,5,4,0.0,0,Unknown
2200.0,5,4,2.0,1,DATACALL
2201.0,2,2,0.0,0,Unknown
2203.0,1,1,1.0,1,SOCIALMEDIA
2207.0,5,4,1.0,1,DATASILVER
2208.0,1,1,1.0,1,DATASILVER
2210.0,6,4,1.0,1,SOCIALMEDIA
2212.0,8,4,1.0,1,SOCIALMEDIAGOLD
2218.0,5,5,0.0,0,Unknown
2219.0,3,2,1.0,1,SOCIALMEDIAGOLD
2220.0,4,3,0.0,0,Unknown
2221.0,3,2,1.0,1,DATAGOLD
2223.0,3,3,1.0,1,SOCIALMEDIA
2226.0,5,4,0.0,0,Unknown
2229.0,5,4,1.0,1,DATASILVER
2231.0,5,5,1.0,1,SOCIALMEDIAGOLD
2234.0,5,4,0.0,0,Unknown
2236.0,2,2,1.0,1,DATASILVER
2237.0,3,3,1.0,1,DATACALL
2238.0,4,4,0.0,0,Unknown
2241.0,4,4,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
2243.0,3,2,1.0,1,DATASILVER
2244.0,3,3,0.0,0,Unknown
2245.0,3,3,0.0,0,Unknown
2246.0,6,4,1.0,1,DATASILVER
2247.0,3,3,0.0,0,Unknown
2248.0,5,5,1.0,1,SOCIALMEDIA
2249.0,3,3,0.0,0,Unknown
2250.0,4,3,1.0,1,SOCIALMEDIAGOLD
2251.0,4,3,1.0,1,SOCIALMEDIAGOLD
2253.0,3,3,1.0,1,DATASILVER
2254.0,4,2,2.0,1,SOCIALMEDIA
2255.0,6,4,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
2256.0,3,3,0.0,0,Unknown
2257.0,6,3,3.0,1,SOCIALMEDIA
2258.0,4,2,0.0,0,Unknown
2259.0,1,1,0.0,0,Unknown
2260.0,4,3,0.0,0,Unknown
2261.0,3,2,0.0,0,Unknown
2262.0,1,1,0.0,0,Unknown
2263.0,3,3,0.0,0,Unknown
2264.0,5,4,1.0,1,DATAGOLD
2266.0,5,4,0.0,0,Unknown
2269.0,4,3,1.0,1,SOCIALMEDIAGOLD
2270.0,3,1,2.0,1,DATACALL
2272.0,3,2,1.0,1,DATASILVER
2275.0,5,3,0.0,0,Unknown
2281.0,1,1,0.0,0,Unknown
2283.0,7,4,1.0,1,SOCIALMEDIAGOLD
2285.0,2,1,1.0,1,SOCIALMEDIA
2288.0,5,4,1.0,1,DATACALL
2289.0,4,3,0.0,0,Unknown
2290.0,1,1,1.0,1,DATAGOLD
2291.0,1,1,1.0,1,SOCIALMEDIA
2292.0,5,3,0.0,0,Unknown
2293.0,2,1,2.0,1,DATASILVER
2294.0,3,3,1.0,1,DATASILVER
2296.0,5,3,1.0,1,DATASILVER
2297.0,2,2,0.0,0,Unknown
2300.0,1,1,0.0,0,Unknown
2301.0,2,2,1.0,1,SOCIALMEDIA
2302.0,2,1,0.0,0,Unknown
2304.0,3,3,0.0,0,Unknown
2305.0,3,3,0.0,0,Unknown
2306.0,3,3,0.0,0,Unknown
2309.0,1,1,0.0,0,Unknown
2313.0,4,4,1.0,1,SOCIALMEDIA
2314.0,3,3,0.0,0,Unknown
2317.0,7,4,3.0,1,SOCIALMEDIAGOLD
2319.0,2,1,0.0,0,Unknown
2320.0,1,1,0.0,0,Unknown
2321.0,4,4,0.0,0,Unknown
2324.0,2,1,0.0,0,Unknown
2328.0,2,1,0.0,0,Unknown
2329.0,5,4,0.0,0,Unknown
2331.0,1,1,0.0,0,Unknown
2333.0,4,4,1.0,1,DATAGOLD
2335.0,3,3,1.0,1,SOCIALMEDIA
2337.0,5,4,0.0,0,Unknown
2339.0,3,3,1.0,1,DATACALL
2343.0,7,4,0.0,0,Unknown
2344.0,5,3,0.0,0,Unknown
2346.0,5,4,1.0,1,DATAGOLD
2348.0,5,4,1.0,1,DATASILVER
2349.0,4,2,0.0,0,Unknown
2350.0,2,2,1.0,1,DATASILVER
2352.0,6,3,3.0,1,SOCIALMEDIAGOLD
2353.0,3,2,1.0,1,DATACALL
2354.0,7,5,0.0,0,Unknown
2355.0,6,2,2.0,1,DATACALL
2358.0,5,2,1.0,1,DATAGOLD
2364.0,6,5,0.0,0,Unknown
2365.0,2,2,0.0,0,Unknown
2367.0,4,3,0.0,0,Unknown
2369.0,2,2,0.0,0,Unknown
2370.0,5,4,2.0,2,"DATASILVER, SOCIALMEDIA"
2376.0,2,2,0.0,0,Unknown
2377.0,3,3,0.0,0,Unknown
2378.0,5,3,1.0,1,DATASILVER
2382.0,3,3,1.0,1,DATAGOLD
2384.0,6,5,1.0,1,DATAGOLD
2385.0,4,3,1.0,1,DATASILVER
2387.0,2,2,0.0,0,Unknown
2388.0,4,3,0.0,0,Unknown
2389.0,5,4,1.0,1,DATACALL
2391.0,1,1,0.0,0,Unknown
2393.0,1,1,0.0,0,Unknown
2396.0,2,2,1.0,1,DATASILVER
2399.0,5,3,0.0,0,Unknown
2400.0,3,2,0.0,0,Unknown
2401.0,5,4,1.0,1,SOCIALMEDIA
2405.0,5,4,0.0,0,Unknown
2406.0,4,2,3.0,2,"DATACALL, DATASILVER"
2409.0,1,1,0.0,0,Unknown
2410.0,2,1,0.0,0,Unknown
2412.0,6,4,1.0,1,SOCIALMEDIA
2415.0,4,4,0.0,0,Unknown
2416.0,2,2,0.0,0,Unknown
2419.0,1,1,0.0,0,Unknown
2420.0,4,3,0.0,0,Unknown
2421.0,2,2,0.0,0,Unknown
2428.0,4,3,0.0,0,Unknown
2429.0,2,2,1.0,1,SOCIALMEDIA
2430.0,2,1,0.0,0,Unknown
2431.0,4,3,1.0,1,DATACALL
2432.0,3,3,1.0,1,DATASILVER
2434.0,5,4,1.0,1,SOCIALMEDIAGOLD
2438.0,2,2,0.0,0,Unknown
2439.0,6,4,1.0,1,SOCIALMEDIAGOLD
2440.0,3,2,1.0,1,SOCIALMEDIA
2441.0,3,3,1.0,1,SOCIALMEDIAGOLD
2442.0,7,4,1.0,1,DATACALL
2444.0,9,4,3.0,1,DATACALL
2446.0,2,2,1.0,1,SOCIALMEDIAGOLD
2447.0,7,4,1.0,1,SOCIALMEDIA
2449.0,2,2,1.0,1,DATASILVER
2451.0,4,3,1.0,1,DATACALL
2452.0,2,2,0.0,0,Unknown
2453.0,2,2,2.0,2,"DATASILVER, DATAGOLD"
2456.0,3,3,0.0,0,Unknown
2457.0,3,2,1.0,1,SOCIALMEDIA
2459.0,1,1,1.0,1,DATASILVER
2460.0,4,4,0.0,0,Unknown
2462.0,6,3,1.0,1,DATASILVER
2466.0,6,4,0.0,0,Unknown
2468.0,5,4,0.0,0,Unknown
2469.0,3,3,2.0,2,"DATAGOLD, DATASILVER"
2470.0,2,2,1.0,1,DATACALL
2471.0,3,3,1.0,1,SOCIALMEDIAGOLD
2473.0,3,3,1.0,1,DATACALL
2474.0,5,4,0.0,0,Unknown
2475.0,3,2,2.0,1,SOCIALMEDIA
2478.0,1,1,1.0,1,DATASILVER
2479.0,5,4,0.0,0,Unknown
2480.0,1,1,1.0,1,SOCIALMEDIAGOLD
2481.0,3,3,0.0,0,Unknown
2483.0,7,4,3.0,1,SOCIALMEDIAGOLD
2484.0,3,3,1.0,1,DATASILVER
2486.0,3,3,0.0,0,Unknown
2487.0,7,4,1.0,1,DATAGOLD
2489.0,4,3,0.0,0,Unknown
2492.0,1,1,1.0,1,SOCIALMEDIA
2494.0,1,1,0.0,0,Unknown
2495.0,3,2,2.0,1,DATACALL
2496.0,2,2,1.0,1,SOCIALMEDIAGOLD
2497.0,4,3,2.0,2,"DATASILVER, SOCIALMEDIA"
2498.0,4,3,1.0,1,SOCIALMEDIA
2500.0,1,1,0.0,0,Unknown
2501.0,3,2,0.0,0,Unknown
2502.0,1,1,1.0,1,SOCIALMEDIA
2503.0,3,2,1.0,1,SOCIALMEDIA
2505.0,3,3,1.0,1,DATAGOLD
2507.0,4,3,1.0,1,DATASILVER
2508.0,4,3,1.0,1,DATAGOLD
2509.0,4,3,1.0,1,DATASILVER
2510.0,1,1,1.0,1,DATASILVER
2511.0,4,3,0.0,0,Unknown
2512.0,4,4,0.0,0,Unknown
2513.0,4,3,1.0,1,DATASILVER
2514.0,7,4,0.0,0,Unknown
2516.0,5,3,2.0,1,DATACALL
2517.0,5,3,3.0,1,DATASILVER
2518.0,2,2,1.0,1,SOCIALMEDIA
2519.0,5,4,1.0,1,DATACALL
2521.0,7,4,1.0,1,DATASILVER
2522.0,2,2,1.0,1,DATAGOLD
2523.0,5,4,0.0,0,Unknown
2524.0,2,2,0.0,0,Unknown
2525.0,5,4,1.0,1,SOCIALMEDIAGOLD
2527.0,3,3,1.0,1,SOCIALMEDIAGOLD
2528.0,3,3,1.0,1,SOCIALMEDIAGOLD
2529.0,4,2,1.0,1,DATACALL
2532.0,6,4,2.0,1,DATASILVER
2533.0,5,4,1.0,1,SOCIALMEDIAGOLD
2534.0,5,4,0.0,0,Unknown
2535.0,1,1,0.0,0,Unknown
2536.0,2,2,1.0,1,SOCIALMEDIA
2538.0,2,2,2.0,2,"DATASILVER, DATAGOLD"
2542.0,6,3,1.0,1,SOCIALMEDIA
2543.0,4,3,1.0,1,SOCIALMEDIA
2544.0,6,4,0.0,0,Unknown
2546.0,2,2,0.0,0,Unknown
2547.0,3,2,0.0,0,Unknown
2549.0,4,3,3.0,1,DATASILVER
2551.0,5,4,0.0,0,Unknown
2552.0,1,1,0.0,0,Unknown
2556.0,7,5,3.0,1,SOCIALMEDIA
2558.0,1,1,1.0,1,DATASILVER
2559.0,1,1,1.0,1,SOCIALMEDIAGOLD
2561.0,3,2,1.0,1,DATASILVER
2563.0,4,3,0.0,0,Unknown
2565.0,5,3,0.0,0,Unknown
2566.0,6,2,0.0,0,Unknown
2567.0,2,1,2.0,1,DATASILVER
2568.0,1,1,0.0,0,Unknown
2569.0,2,1,0.0,0,Unknown
2570.0,4,3,0.0,0,Unknown
2571.0,2,2,0.0,0,Unknown
2576.0,5,5,1.0,1,SOCIALMEDIA
2577.0,5,4,0.0,0,Unknown
2578.0,4,2,0.0,0,Unknown
2581.0,1,1,1.0,1,SOCIALMEDIAGOLD
2582.0,4,3,0.0,0,Unknown
2583.0,5,5,1.0,1,DATACALL
2584.0,5,4,1.0,1,SOCIALMEDIA
2587.0,3,2,0.0,0,Unknown
2589.0,1,1,1.0,1,SOCIALMEDIAGOLD
2590.0,6,5,0.0,0,Unknown
2591.0,4,2,1.0,1,SOCIALMEDIA
2592.0,3,2,1.0,1,SOCIALMEDIAGOLD
2594.0,4,1,1.0,1,DATAGOLD
2595.0,4,2,0.0,0,Unknown
2596.0,6,4,2.0,1,DATASILVER
2598.0,5,4,1.0,1,DATASILVER
2599.0,6,4,1.0,1,DATAGOLD
2600.0,4,4,2.0,2,"SOCIALMEDIA, SOCIALMEDIAGOLD"
2602.0,2,2,0.0,0,Unknown
2605.0,3,1,1.0,1,SOCIALMEDIA
2607.0,2,2,0.0,0,Unknown
2608.0,1,1,1.0,1,SOCIALMEDIAGOLD
2610.0,5,5,3.0,1,DATASILVER
2612.0,3,2,0.0,0,Unknown
2615.0,1,1,0.0,0,Unknown
2616.0,3,2,0.0,0,Unknown
2618.0,3,3,1.0,1,SOCIALMEDIA
2619.0,7,4,0.0,0,Unknown
2620.0,3,3,1.0,1,DATACALL
2621.0,3,2,0.0,0,Unknown
2622.0,5,4,0.0,0,Unknown
2623.0,2,2,0.0,0,Unknown
2624.0,4,3,1.0,1,DATASILVER
2625.0,5,4,1.0,1,DATACALL
2627.0,4,3,2.0,1,DATASILVER
2628.0,3,3,0.0,0,Unknown
2629.0,5,4,0.0,0,Unknown
2632.0,2,1,0.0,0,Unknown
2635.0,4,3,1.0,1,SOCIALMEDIA
2636.0,2,2,1.0,1,SOCIALMEDIAGOLD
2637.0,4,3,0.0,0,Unknown
2640.0,4,3,1.0,1,SOCIALMEDIAGOLD
2641.0,5,4,1.0,1,DATASILVER
2643.0,8,5,1.0,1,DATAGOLD
2644.0,6,4,0.0,0,Unknown
2647.0,4,3,1.0,1,DATACALL
2648.0,5,4,0.0,0,Unknown
2649.0,5,4,3.0,3,"DATACALL, SOCIALMEDIAGOLD, DATAGOLD"
2650.0,5,2,2.0,1,DATASILVER
2652.0,7,3,0.0,0,Unknown
2653.0,4,2,0.0,0,Unknown
2657.0,5,4,1.0,1,DATACALL
2659.0,6,4,0.0,0,Unknown
2660.0,3,3,2.0,2,"DATAGOLD, SOCIALMEDIAGOLD"
2663.0,7,4,0.0,0,Unknown
2666.0,1,1,1.0,1,DATACALL
2667.0,5,4,0.0,0,Unknown
2669.0,1,1,0.0,0,Unknown
2671.0,5,4,1.0,1,DATASILVER
2677.0,5,5,0.0,0,Unknown
2680.0,4,3,1.0,1,DATASILVER
2682.0,4,3,0.0,0,Unknown
2683.0,4,3,1.0,1,SOCIALMEDIA
2684.0,5,4,0.0,0,Unknown
2686.0,5,3,0.0,0,Unknown
2687.0,4,4,0.0,0,Unknown
2690.0,3,2,0.0,0,Unknown
2691.0,5,3,0.0,0,Unknown
2694.0,4,4,2.0,2,"DATASILVER, SOCIALMEDIA"
2695.0,4,3,0.0,0,Unknown
2696.0,1,1,0.0,0,Unknown
2697.0,4,3,1.0,1,DATACALL
2698.0,4,1,0.0,0,Unknown
2699.0,2,2,0.0,0,Unknown
2700.0,1,1,0.0,0,Unknown
2702.0,1,1,1.0,1,SOCIALMEDIA
2703.0,5,4,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
2704.0,2,2,1.0,1,DATASILVER
2705.0,5,5,0.0,0,Unknown
2707.0,5,4,0.0,0,Unknown
2708.0,3,3,0.0,0,Unknown
2710.0,6,4,0.0,0,Unknown
2711.0,5,3,1.0,1,SOCIALMEDIAGOLD
2712.0,3,3,1.0,1,SOCIALMEDIAGOLD
2713.0,5,4,2.0,2,"DATASILVER, DATAGOLD"
2715.0,7,4,1.0,1,SOCIALMEDIA
2716.0,5,3,2.0,1,SOCIALMEDIA
2719.0,4,1,3.0,1,DATASILVER
2720.0,4,2,1.0,1,DATAGOLD
2721.0,7,4,0.0,0,Unknown
2724.0,8,4,1.0,1,DATASILVER
2726.0,2,1,2.0,1,SOCIALMEDIAGOLD
2727.0,9,4,2.0,1,DATASILVER
2728.0,2,1,2.0,1,DATACALL
2730.0,6,4,0.0,0,Unknown
2731.0,5,4,0.0,0,Unknown
2732.0,4,2,0.0,0,Unknown
2734.0,4,2,0.0,0,Unknown
2735.0,5,4,2.0,2,"DATASILVER, SOCIALMEDIA"
2739.0,2,1,0.0,0,Unknown
2740.0,5,4,0.0,0,Unknown
2741.0,1,1,1.0,1,DATASILVER
2742.0,1,1,0.0,0,Unknown
2743.0,5,4,1.0,1,SOCIALMEDIA
2744.0,1,1,1.0,1,SOCIALMEDIAGOLD
2746.0,5,3,0.0,0,Unknown
2748.0,4,3,1.0,1,DATASILVER
2752.0,8,3,3.0,1,DATASILVER
2753.0,1,1,1.0,1,SOCIALMEDIAGOLD
2756.0,6,4,0.0,0,Unknown
2757.0,6,4,0.0,0,Unknown
2759.0,4,3,3.0,1,DATACALL
2763.0,6,4,0.0,0,Unknown
2765.0,1,1,0.0,0,Unknown
2766.0,5,4,0.0,0,Unknown
2768.0,4,3,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
2769.0,5,4,2.0,1,SOCIALMEDIAGOLD
2771.0,1,1,0.0,0,Unknown
2772.0,6,3,0.0,0,Unknown
2773.0,2,2,1.0,1,SOCIALMEDIAGOLD
2776.0,1,1,0.0,0,Unknown
2777.0,6,4,3.0,1,SOCIALMEDIA
2779.0,8,4,1.0,1,DATASILVER
2780.0,6,3,0.0,0,Unknown
2782.0,4,3,0.0,0,Unknown
2784.0,3,1,0.0,0,Unknown
2786.0,6,3,4.0,2,"SOCIALMEDIAGOLD, DATASILVER"
2787.0,5,5,1.0,1,DATASILVER
2788.0,4,3,0.0,0,Unknown
2790.0,2,2,1.0,1,DATAGOLD
2792.0,5,4,0.0,0,Unknown
2793.0,4,3,1.0,1,DATASILVER
2794.0,1,1,0.0,0,Unknown
2795.0,4,3,1.0,1,SOCIALMEDIA
2796.0,1,1,0.0,0,Unknown
2799.0,2,2,1.0,1,DATASILVER
2800.0,1,1,0.0,0,Unknown
2802.0,4,4,0.0,0,Unknown
2803.0,3,2,0.0,0,Unknown
2811.0,1,1,0.0,0,Unknown
2812.0,4,4,0.0,0,Unknown
2813.0,3,3,0.0,0,Unknown
2814.0,3,2,1.0,1,DATASILVER
2816.0,5,4,1.0,1,SOCIALMEDIA
2818.0,4,3,1.0,1,SOCIALMEDIAGOLD
2819.0,2,2,0.0,0,Unknown
2820.0,5,3,0.0,0,Unknown
2822.0,2,2,1.0,1,DATASILVER
2825.0,4,2,3.0,2,"DATASILVER, DATACALL"
2826.0,6,4,1.0,1,SOCIALMEDIAGOLD
2827.0,1,1,1.0,1,SOCIALMEDIA
2828.0,1,1,0.0,0,Unknown
2830.0,4,3,0.0,0,Unknown
2831.0,6,5,0.0,0,Unknown
2833.0,1,1,0.0,0,Unknown
2835.0,2,1,0.0,0,Unknown
2836.0,4,3,3.0,2,"DATASILVER, DATAGOLD"
2839.0,3,2,1.0,1,DATACALL
2843.0,6,3,0.0,0,Unknown
2847.0,8,4,4.0,2,"SOCIALMEDIA, DATAGOLD"
2848.0,1,1,1.0,1,SOCIALMEDIA
2849.0,4,3,2.0,2,"SOCIALMEDIA, DATASILVER"
2850.0,3,2,1.0,1,SOCIALMEDIA
2851.0,2,2,0.0,0,Unknown
2852.0,5,3,0.0,0,Unknown
2853.0,6,2,0.0,0,Unknown
2855.0,5,4,1.0,1,DATASILVER
2856.0,4,3,0.0,0,Unknown
2860.0,5,4,0.0,0,Unknown
2863.0,6,5,0.0,0,Unknown
2865.0,8,4,2.0,1,SOCIALMEDIA
2868.0,7,4,0.0,0,Unknown
2869.0,5,4,2.0,2,"SOCIALMEDIA, SOCIALMEDIAGOLD"
2870.0,2,2,0.0,0,Unknown
2871.0,1,1,0.0,0,Unknown
2872.0,4,3,2.0,2,"SOCIALMEDIA, DATASILVER"
2873.0,4,3,2.0,2,"DATACALL, DATAGOLD"
2876.0,6,4,1.0,1,DATAGOLD
2878.0,5,4,1.0,1,SOCIALMEDIA
2879.0,2,2,0.0,0,Unknown
2880.0,5,3,3.0,1,DATAGOLD
2881.0,3,2,0.0,0,Unknown
2882.0,7,3,1.0,1,DATAGOLD
2883.0,2,2,1.0,1,DATASILVER
2885.0,1,1,1.0,1,SOCIALMEDIA
2886.0,2,2,0.0,0,Unknown
2887.0,1,1,0.0,0,Unknown
2888.0,1,1,0.0,0,Unknown
2891.0,1,1,0.0,0,Unknown
2893.0,3,3,0.0,0,Unknown
2894.0,2,2,0.0,0,Unknown
2895.0,4,4,1.0,1,DATACALL
2896.0,6,3,1.0,1,SOCIALMEDIA
2897.0,3,2,1.0,1,SOCIALMEDIAGOLD
2899.0,5,4,1.0,1,SOCIALMEDIA
2900.0,2,2,1.0,1,DATASILVER
2902.0,2,1,0.0,0,Unknown
2904.0,4,3,0.0,0,Unknown
2906.0,3,2,1.0,1,SOCIALMEDIA
2909.0,4,3,1.0,1,DATASILVER
2911.0,1,1,0.0,0,Unknown
2914.0,4,3,2.0,2,"SOCIALMEDIA, SOCIALMEDIAGOLD"
2917.0,5,3,0.0,0,Unknown
2919.0,5,3,0.0,0,Unknown
2920.0,4,4,0.0,0,Unknown
2921.0,1,1,0.0,0,Unknown
2922.0,2,2,0.0,0,Unknown
2924.0,2,1,1.0,1,DATASILVER
2926.0,4,3,0.0,0,Unknown
2927.0,5,4,1.0,1,DATASILVER
2931.0,4,3,0.0,0,Unknown
2935.0,2,2,0.0,0,Unknown
2936.0,4,3,1.0,1,DATAGOLD
2940.0,1,1,1.0,1,SOCIALMEDIAGOLD
2942.0,3,3,0.0,0,Unknown
2947.0,6,4,3.0,1,DATACALL
2949.0,8,4,0.0,0,Unknown
2951.0,3,3,0.0,0,Unknown
2953.0,2,2,2.0,2,"SOCIALMEDIA, SOCIALMEDIAGOLD"
2955.0,3,3,0.0,0,Unknown
2956.0,5,4,1.0,1,DATASILVER
2958.0,1,1,0.0,0,Unknown
2959.0,4,4,0.0,0,Unknown
2960.0,5,3,0.0,0,Unknown
2961.0,3,2,1.0,1,DATASILVER
2963.0,3,2,0.0,0,Unknown
2964.0,5,4,2.0,2,"DATACALL, DATAGOLD"
2966.0,5,4,2.0,1,DATASILVER
2967.0,5,4,1.0,1,DATASILVER
2971.0,4,4,1.0,1,DATASILVER
2972.0,7,5,0.0,0,Unknown
2973.0,3,2,0.0,0,Unknown
2975.0,5,4,1.0,1,DATAGOLD
2976.0,8,4,0.0,0,Unknown
2987.0,4,3,2.0,2,"DATACALL, DATAGOLD"
2990.0,3,2,0.0,0,Unknown
2992.0,5,5,1.0,1,SOCIALMEDIA
2994.0,3,3,0.0,0,Unknown
2996.0,2,1,1.0,1,SOCIALMEDIA
2997.0,4,4,0.0,0,Unknown
2998.0,3,2,1.0,1,DATASILVER
3000.0,3,1,1.0,1,DATACALL
3001.0,1,1,0.0,0,Unknown
3002.0,1,1,1.0,1,DATASILVER
3003.0,2,1,0.0,0,Unknown
3004.0,6,4,1.0,1,SOCIALMEDIAGOLD
3005.0,5,4,1.0,1,DATACALL
3007.0,2,1,0.0,0,Unknown
3008.0,3,2,0.0,0,Unknown
3011.0,3,2,0.0,0,Unknown
3012.0,3,2,0.0,0,Unknown
3013.0,5,2,2.0,1,DATASILVER
3015.0,5,4,1.0,1,SOCIALMEDIAGOLD
3016.0,5,4,1.0,1,DATASILVER
3017.0,3,3,1.0,1,SOCIALMEDIA
3018.0,6,2,0.0,0,Unknown
3020.0,6,4,3.0,1,SOCIALMEDIA
3023.0,2,2,0.0,0,Unknown
3024.0,7,4,0.0,0,Unknown
3025.0,1,1,0.0,0,Unknown
3026.0,7,4,2.0,1,DATASILVER
3030.0,2,2,1.0,1,DATAGOLD
3033.0,5,4,2.0,1,SOCIALMEDIA
3034.0,2,1,2.0,1,DATASILVER
3035.0,1,1,1.0,1,DATASILVER
3036.0,3,3,0.0,0,Unknown
3038.0,5,4,1.0,1,SOCIALMEDIAGOLD
3039.0,4,3,1.0,1,SOCIALMEDIAGOLD
